fin_year,mnth,lgd_state_code,state_name,lgd_district_code,district_name,scheme_code,total_beneficiaries,total_sc,total_st,total_gen,total_obc,total_aadhar,total_mobileno,lastUpdated
2023-2024,12,27,MAHARASHTRA,499,WASHIM,IGNOAPS,14544,1247,281,12118,898,13456,1753,2024-07-30
2023-2024,12,28,"ANDHRA PRADESH",502,ANANTAPUR,IGNOAPS,151365,17408,5977,57116,70864,111287,99051,2024-07-30
2023-2024,12,28,"ANDHRA PRADESH",506,GUNTUR,IGNOAPS,116462,19134,6436,62113,28779,82727,80117,2024-07-30
2023-2024,12,28,"ANDHRA PRADESH",515,"SPSR NELLORE",IGNOAPS,80499,15854,8793,29867,25985,59667,60402,2024-07-30
2023-2024,12,28,"ANDHRA PRADESH",745,"Alluri Sitharama Raju",IGNOAPS,14214,362,503,2808,10541,14214,14190,2024-07-30
2023-2024,12,28,"ANDHRA PRADESH",749,NTR,IGNOAPS,17883,485,1078,9173,7147,17883,17848,2024-07-30
2023-2024,12,29,KARNATAKA,525,"BENGALURU URBAN",IGNOAPS,5694,849,44,2219,2582,4527,1853,2024-07-30
2023-2024,12,29,KARNATAKA,527,BELGAUM,IGNOAPS,70934,5344,2298,11498,51794,63697,40037,2024-07-30
2023-2024,12,29,KARNATAKA,528,BELLARY,IGNOAPS,21018,2860,2682,2134,13342,20359,12340,2024-07-30
2023-2024,12,29,KARNATAKA,530,BIJAPUR,IGNOAPS,17863,1943,81,2650,13189,16923,10751,2024-07-30
2023-2024,12,29,KARNATAKA,531,"CHAMARAJA NAGARA",IGNOAPS,27639,1399,451,548,25241,26262,18058,2024-07-30
2023-2024,12,29,KARNATAKA,532,CHIKMAGALUR,IGNOAPS,15000,1703,365,3125,9807,14504,10872,2024-07-30
2023-2024,12,29,KARNATAKA,536,DHARWAR,IGNOAPS,7183,180,171,773,6059,7002,4747,2024-07-30
2023-2024,12,29,KARNATAKA,539,HASSAN,IGNOAPS,48403,4810,425,7534,35634,47047,39922,2024-07-30
2023-2024,12,29,KARNATAKA,542,KOLAR,IGNOAPS,16323,1859,457,6328,7679,15372,12159,2024-07-30
2023-2024,12,3,PUNJAB,32,GURDASPUR,IGNOAPS,7321,26,0,7285,10,3422,6074,2024-07-30
2023-2024,12,3,PUNJAB,37,MANSA,IGNOAPS,6981,318,1,6562,100,4485,6785,2024-07-30
2023-2024,12,3,PUNJAB,608,"SAS NAGAR",IGNOAPS,2014,6,0,2005,3,712,1985,2024-07-30
2023-2024,12,30,GOA,552,"SOUTH GOA",IGNOAPS,2952,44,1223,1265,420,2341,297,2024-07-30
2023-2024,12,32,KERALA,558,KASARAGOD,IGNOAPS,10857,309,459,10089,0,10639,8209,2024-07-30
2023-2024,12,32,KERALA,559,KOLLAM,IGNOAPS,43702,3176,107,40419,0,42954,26807,2024-07-30
2023-2024,12,33,"TAMIL NADU",569,COIMBATORE,IGNOAPS,71897,22818,1786,3103,44190,63292,60499,2024-07-30
2023-2024,12,33,"TAMIL NADU",574,KANCHEEPURAM,IGNOAPS,52165,15662,576,26245,9682,32851,50390,2024-07-30
2023-2024,12,33,"TAMIL NADU",575,KANYAKUMARI,IGNOAPS,25222,786,130,1347,22959,22149,24669,2024-07-30
2023-2024,12,33,"TAMIL NADU",578,MADURAI,IGNOAPS,43859,3370,0,19386,21103,26217,22232,2024-07-30
2023-2024,12,33,"TAMIL NADU",587,"THE NILGIRIS",IGNOAPS,8477,4110,1036,307,3024,6970,8086,2024-07-30
2023-2024,12,33,"TAMIL NADU",588,THENI,IGNOAPS,14151,2052,23,2466,9610,9249,7354,2024-07-30
2023-2024,12,33,"TAMIL NADU",590,THIRUVARUR,IGNOAPS,21061,8671,0,2155,10235,15642,12969,2024-07-30
2023-2024,12,33,"TAMIL NADU",595,VELLORE,IGNOAPS,138993,30186,3117,30354,75336,64276,134635,2024-07-30
2023-2024,12,33,"TAMIL NADU",634,TIRUPPUR,IGNOAPS,33783,12189,78,4713,16803,26032,32730,2024-07-30
2023-2024,12,36,TELANGANA,507,HYDERABAD,IGNOAPS,990,54,4,532,400,932,764,2024-07-30
2023-2024,12,36,TELANGANA,509,KHAMMAM,IGNOAPS,31188,6298,5267,901,18722,30089,25340,2024-07-30
2023-2024,12,36,TELANGANA,512,MAHABUBNAGAR,IGNOAPS,28582,5477,3371,1526,18208,25865,25870,2024-07-30
2023-2024,12,36,TELANGANA,680,NIRMAL,IGNOAPS,16439,2944,1799,1201,10495,13726,15303,2024-07-30
2023-2024,12,36,TELANGANA,687,"JAYASHANKAR BHOOPALPALLI",IGNOAPS,6669,1395,347,416,4511,5485,5892,2024-07-30
2023-2024,12,36,TELANGANA,690,"BHADRADRI KOTHAGUDEM",IGNOAPS,11761,1606,3806,305,6044,11354,9421,2024-07-30
2023-2024,12,36,TELANGANA,691,SANGAREDDY,IGNOAPS,25882,5755,1489,1365,17273,22183,22729,2024-07-30
2023-2024,12,36,TELANGANA,694,NAGARKURNOOL,IGNOAPS,23181,5493,2824,1342,13522,21182,21014,2024-07-30
2023-2024,12,36,TELANGANA,695,"JOGULAMBA GADWAL",IGNOAPS,11407,2531,191,578,8107,9529,8706,2024-07-30
2023-2024,12,37,LADAKH,6,KARGIL,IGNOAPS,4392,0,4392,0,0,0,0,2024-07-30
2023-2024,12,4,CHANDIGARH,44,CHANDIGARH,IGNOAPS,2378,0,0,2378,0,2378,0,2024-07-30
2023-2024,12,5,UTTARAKHAND,49,DEHRADUN,IGNOAPS,27037,1815,7370,16810,1042,13637,5847,2024-07-30
2023-2024,12,6,HARYANA,604,MEWAT,IGNOAPS,14016,1108,0,6387,6521,8718,6276,2024-07-30
2023-2024,12,6,HARYANA,76,YAMUNANAGAR,IGNOAPS,17293,3524,0,9129,4640,11634,8677,2024-07-30
2023-2024,12,7,DELHI,78,EAST,IGNOAPS,10275,0,0,10275,0,10273,4052,2024-07-30
2023-2024,12,8,RAJASTHAN,101,HANUMANGARH,IGNOAPS,16084,6699,124,2582,6679,14365,15095,2024-07-30
2023-2024,12,8,RAJASTHAN,113,"SAWAI MADHOPUR",IGNOAPS,11223,2877,1883,1288,5175,10249,10757,2024-07-30
2023-2024,12,8,RAJASTHAN,117,UDAIPUR,IGNOAPS,93711,4632,63508,10670,14901,73528,74880,2024-07-30
2023-2024,12,8,RAJASTHAN,86,AJMER,IGNOAPS,15353,3385,801,2924,8243,12338,12842,2024-07-30
2023-2024,12,8,RAJASTHAN,90,BARMER,IGNOAPS,51527,10030,4099,9635,27763,44941,45270,2024-07-30
2023-2024,12,8,RAJASTHAN,91,BHARATPUR,IGNOAPS,20792,6151,337,3960,10344,17729,18059,2024-07-30
2023-2024,12,8,RAJASTHAN,92,BHILWARA,IGNOAPS,41285,9853,7991,3701,19740,33878,33323,2024-07-30
2023-2024,12,8,RAJASTHAN,93,BIKANER,IGNOAPS,25779,6735,86,7821,11137,21901,23437,2024-07-30
2023-2024,12,8,RAJASTHAN,94,BUNDI,IGNOAPS,12660,3740,2023,777,6120,11245,11550,2024-07-30
2023-2024,12,8,RAJASTHAN,98,DHOLPUR,IGNOAPS,10371,2330,454,3104,4483,8799,8903,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",123,AZAMGARH,IGNOAPS,137439,40850,357,16490,79738,83333,66879,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",126,BALLIA,IGNOAPS,144855,19822,4402,27499,93121,84322,71404,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",127,BALRAMPUR,IGNOAPS,45975,8434,442,12137,24919,25124,20717,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",128,BANDA,IGNOAPS,80572,22794,43,13171,44536,49547,32537,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",133,BUDAUN,IGNOAPS,100214,20990,66,16559,62435,62113,45930,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",134,BULANDSHAHR,IGNOAPS,57978,15498,23,12237,30179,33374,28028,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",135,CHANDAULI,IGNOAPS,111314,36288,117,15612,59169,73788,62576,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",154,"JYOTIBA PHOOLE NAGAR",IGNOAPS,59173,18758,24,15661,24583,24284,15601,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",164,MAHARAJGANJ,IGNOAPS,134947,28023,399,17978,86921,91652,64373,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",171,MORADABAD,IGNOAPS,57596,9039,12,22198,26031,31239,22573,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",176,RAMPUR,IGNOAPS,65453,5506,9,30840,28910,38030,27156,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",177,SAHARANPUR,IGNOAPS,121608,39203,45,24102,57290,73237,57300,2024-07-30
2023-2024,12,9,"UTTAR PRADESH",179,"SANT RAVIDAS NAGAR",IGNOAPS,63233,17099,192,15675,30181,39806,33270,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",398,CHHATARPUR,IGNOAPS,61475,20285,4547,6879,29764,45669,25868,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",399,CHHINDWARA,IGNOAPS,68895,8723,22653,4437,33082,33269,30690,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",403,DHAR,IGNOAPS,50984,5705,33486,2472,9321,38076,19271,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",405,KHANDWA,IGNOAPS,52343,9550,19072,5269,18452,19331,17438,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",406,GUNA,IGNOAPS,50776,11156,10234,3248,26138,36068,20648,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",409,HOSHANGABAD,IGNOAPS,42612,9572,8187,4031,20822,21126,18864,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",413,KATNI,IGNOAPS,54789,8475,15319,5992,25003,25888,25248,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",416,MANDSAUR,IGNOAPS,53784,14421,1419,9212,28732,38195,21642,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",425,SAGAR,IGNOAPS,93338,23039,11086,13497,45716,64545,36789,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",428,SEONI,IGNOAPS,53052,5962,20684,4400,22006,27338,20680,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",431,SHEOPUR,IGNOAPS,17349,3715,5222,1109,7303,7254,7626,2024-07-30
2023-2024,11,23,"MADHYA PRADESH",435,UJJAIN,IGNOAPS,63952,27344,1957,11402,23249,49069,26051,2024-07-30
2023-2024,11,24,GUJARAT,446,GANDHINAGAR,IGNOAPS,8434,913,89,4753,2679,7156,4098,2024-07-30
2023-2024,11,24,GUJARAT,668,"CHHOTA UDEPUR",IGNOAPS,31688,1175,26656,2933,923,26490,7425,2024-07-30
2023-2024,11,24,GUJARAT,672,ARVALLI,IGNOAPS,18727,1817,3643,3359,9907,18555,5424,2024-07-30
2023-2024,11,27,MAHARASHTRA,466,AHMEDNAGAR,IGNOAPS,37056,1641,614,33696,1105,32331,26684,2024-07-30
2023-2024,11,27,MAHARASHTRA,473,CHANDRAPUR,IGNOAPS,49457,1287,1418,43841,2911,44914,19813,2024-07-30
2023-2024,11,27,MAHARASHTRA,484,NAGPUR,IGNOAPS,40011,1385,316,36088,2222,33971,4775,2024-07-30
2023-2024,11,28,"ANDHRA PRADESH",506,GUNTUR,IGNOAPS,116462,19134,6436,62113,28779,82727,80117,2024-07-30
2023-2024,11,28,"ANDHRA PRADESH",511,KURNOOL,IGNOAPS,85705,15115,1970,22593,46027,59676,61931,2024-07-30
2023-2024,11,28,"ANDHRA PRADESH",519,SRIKAKULAM,IGNOAPS,124256,6660,5190,29875,82531,90738,83871,2024-07-30
2023-2024,11,28,"ANDHRA PRADESH",520,VISAKHAPATANAM,IGNOAPS,57047,3027,16013,16773,21234,32952,28184,2024-07-30
2023-2024,11,28,"ANDHRA PRADESH",745,"Alluri Sitharama Raju",IGNOAPS,14214,362,503,2808,10541,14214,14190,2024-07-30
2023-2024,11,28,"ANDHRA PRADESH",746,Kakinada,IGNOAPS,25458,4066,122,11091,10179,25458,25443,2024-07-30
2023-2024,11,29,KARNATAKA,524,BAGALKOTE,IGNOAPS,20886,1616,535,4420,14315,17520,11384,2024-07-30
2023-2024,11,29,KARNATAKA,525,"BENGALURU URBAN",IGNOAPS,5694,849,44,2219,2582,4527,1853,2024-07-30
2023-2024,11,29,KARNATAKA,530,BIJAPUR,IGNOAPS,17863,1943,81,2650,13189,16923,10751,2024-07-30
2023-2024,11,29,KARNATAKA,543,KOPPAL,IGNOAPS,25359,1538,1531,4329,17961,24556,18601,2024-07-30
2023-2024,11,3,PUNJAB,27,AMRITSAR,IGNOAPS,4886,1,0,4885,0,2616,4331,2024-07-30
2023-2024,11,3,PUNJAB,33,HOSHIARPUR,IGNOAPS,4488,459,0,4029,0,2366,4460,2024-07-30
2023-2024,11,3,PUNJAB,41,PATIALA,IGNOAPS,10166,553,4,9090,519,5854,7008,2024-07-30
2023-2024,11,3,PUNJAB,608,"SAS NAGAR",IGNOAPS,2014,6,0,2005,3,712,1985,2024-07-30
2023-2024,11,3,PUNJAB,609,"TARAN TARAN",IGNOAPS,2199,25,1,2172,1,1182,1815,2024-07-30
2023-2024,11,3,PUNJAB,651,FAZILKA,IGNOAPS,3798,206,0,3582,10,1791,2945,2024-07-30
2023-2024,11,33,"TAMIL NADU",574,KANCHEEPURAM,IGNOAPS,52165,15662,576,26245,9682,32851,50390,2024-07-30
2023-2024,11,33,"TAMIL NADU",575,KANYAKUMARI,IGNOAPS,25222,786,130,1347,22959,22149,24669,2024-07-30
2023-2024,11,33,"TAMIL NADU",576,KARUR,IGNOAPS,19804,6008,0,1831,11965,16257,11824,2024-07-30
2023-2024,11,33,"TAMIL NADU",584,SALEM,IGNOAPS,67036,17250,1889,16157,31740,60424,41925,2024-07-30
2023-2024,11,33,"TAMIL NADU",587,"THE NILGIRIS",IGNOAPS,8477,4110,1036,307,3024,6970,8086,2024-07-30
2023-2024,11,33,"TAMIL NADU",588,THENI,IGNOAPS,14151,2052,23,2466,9610,9249,7354,2024-07-30
2023-2024,11,33,"TAMIL NADU",596,VILLUPPURAM,IGNOAPS,80249,20267,2653,6034,51295,60140,72717,2024-07-30
2023-2024,11,35,"ANDAMAN AND NICOBAR",632,"NORTH AND MIDDLE ANDAMAN",IGNOAPS,1274,0,0,1274,0,1107,1235,2024-07-30
2023-2024,11,36,TELANGANA,507,HYDERABAD,IGNOAPS,990,54,4,532,400,932,764,2024-07-30
2023-2024,11,36,TELANGANA,508,KARIMNAGAR,IGNOAPS,25109,5534,819,1770,16986,21366,22201,2024-07-30
2023-2024,11,36,TELANGANA,512,MAHABUBNAGAR,IGNOAPS,28582,5477,3371,1526,18208,25865,25870,2024-07-30
2023-2024,11,36,TELANGANA,518,RANGAREDDI,IGNOAPS,22194,4025,1056,2285,14828,21501,19096,2024-07-30
2023-2024,11,36,TELANGANA,522,WARANGAL,IGNOAPS,22173,4019,2272,1047,14835,19438,20186,2024-07-30
2023-2024,11,36,TELANGANA,682,PEDDAPALLI,IGNOAPS,7672,1703,162,277,5530,6673,6697,2024-07-30
2023-2024,11,36,TELANGANA,695,"JOGULAMBA GADWAL",IGNOAPS,11407,2531,191,578,8107,9529,8706,2024-07-30
2023-2024,11,38,"THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU",463,DAMAN,IGNOAPS,3323,264,580,880,1599,1175,1794,2024-07-30
2023-2024,11,5,UTTARAKHAND,49,DEHRADUN,IGNOAPS,27037,1815,7370,16810,1042,13637,5847,2024-07-30
2023-2024,11,5,UTTARAKHAND,52,"PAURI GARHWAL",IGNOAPS,15771,3495,39,12191,46,6559,1958,2024-07-30
2023-2024,11,6,HARYANA,58,AMBALA,IGNOAPS,13898,4560,0,5501,3837,10385,8079,2024-07-30
2023-2024,11,6,HARYANA,619,PALWAL,IGNOAPS,10646,2130,0,5205,3311,7779,6966,2024-07-30
2023-2024,11,6,HARYANA,62,GURUGRAM,IGNOAPS,13230,2286,0,7619,3325,7410,3336,2024-07-30
2023-2024,11,6,HARYANA,701,"CHARKI DADRI",IGNOAPS,5447,1491,0,2810,1146,3799,3604,2024-07-30
2023-2024,11,6,HARYANA,71,PANIPAT,IGNOAPS,11854,2132,0,6245,3477,8284,5735,2024-07-30
2023-2024,11,6,HARYANA,74,SIRSA,IGNOAPS,18243,6698,0,7935,3610,13670,9325,2024-07-30
2023-2024,11,7,DELHI,82,"NORTH WEST- I",IGNOAPS,16317,0,0,16317,0,16311,2713,2024-07-30
2023-2024,11,7,DELHI,84,"SOUTH WEST ",IGNOAPS,15188,0,0,15188,0,15163,1695,2024-07-30
2023-2024,11,8,RAJASTHAN,109,KOTA,IGNOAPS,18193,4529,1145,5408,7111,15815,15913,2024-07-30
2023-2024,11,8,RAJASTHAN,113,"SAWAI MADHOPUR",IGNOAPS,11223,2877,1883,1288,5175,10249,10757,2024-07-30
2023-2024,11,8,RAJASTHAN,117,UDAIPUR,IGNOAPS,93711,4632,63508,10670,14901,73528,74880,2024-07-30
2023-2024,11,8,RAJASTHAN,86,AJMER,IGNOAPS,15353,3385,801,2924,8243,12338,12842,2024-07-30
2023-2024,11,8,RAJASTHAN,93,BIKANER,IGNOAPS,25779,6735,86,7821,11137,21901,23437,2024-07-30
2023-2024,11,8,RAJASTHAN,96,CHURU,IGNOAPS,33524,10051,180,6597,16696,27888,28651,2024-07-30
2023-2024,11,8,RAJASTHAN,98,DHOLPUR,IGNOAPS,10371,2330,454,3104,4483,8799,8903,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",125,BAHRAICH,IGNOAPS,114136,16279,258,26056,71497,66962,57632,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",127,BALRAMPUR,IGNOAPS,45975,8434,442,12137,24919,25124,20717,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",134,BULANDSHAHR,IGNOAPS,57978,15498,23,12237,30179,33374,28028,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",139,ETAWAH,IGNOAPS,79619,23982,63,11711,43762,54056,39542,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",144,"GAUTAM BUDDHA NAGAR",IGNOAPS,43367,11934,58,11690,19655,13487,9203,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",149,HAMIRPUR,IGNOAPS,56082,17339,11,7664,31042,34912,29541,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",151,JALAUN,IGNOAPS,88745,33153,24,18160,37300,58738,44538,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",155,KANNAUJ,IGNOAPS,84702,18816,26,18316,47286,48240,40369,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",159,KHERI,IGNOAPS,126882,41532,872,28382,56071,69220,61153,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",163,"MAHAMAYA NAGAR (HATHRAS)",IGNOAPS,58437,21566,45,12498,24311,27918,21826,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",174,PRATAPGARH,IGNOAPS,142132,33425,51,33085,75559,78587,67728,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",178,"SANT KABEER NAGAR",IGNOAPS,94958,28335,39,19192,47365,53225,47290,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",181,SHRAVASTI,IGNOAPS,31271,7714,151,6892,16151,19391,12781,2024-07-30
2023-2024,11,9,"UTTAR PRADESH",660,SHAMLI,IGNOAPS,97071,29391,74,22052,45354,59228,54303,2024-07-30
2024-2025,07,1,"JAMMU AND KASHMIR",12,RAJAURI,IGNOAPS,8594,14,461,8088,31,8506,679,2024-08-20
2024-2025,07,1,"JAMMU AND KASHMIR",2,BADGAM,IGNOAPS,11794,259,72,11239,224,11790,3777,2024-08-20
2024-2025,07,1,"JAMMU AND KASHMIR",622,KULGAM,IGNOAPS,4461,48,51,4066,296,4460,359,2024-08-20
2024-2025,07,1,"JAMMU AND KASHMIR",623,BANDIPORA,IGNOAPS,3771,5,673,3047,46,3752,670,2024-08-20
2024-2025,07,1,"JAMMU AND KASHMIR",627,REASI,IGNOAPS,5013,61,2905,2028,19,4507,0,2024-08-20
2024-2025,07,10,BIHAR,188,ARARIA,IGNOAPS,110634,12180,333,96745,1376,78720,77636,2024-08-20
2024-2025,07,10,BIHAR,189,AURANAGABAD,IGNOAPS,66486,21599,630,43590,667,43992,50309,2024-08-20
2024-2025,07,10,BIHAR,195,DARBHANGA,IGNOAPS,150531,21839,500,103212,24980,96425,126054,2024-08-20
2024-2025,07,10,BIHAR,202,KHAGARIA,IGNOAPS,54331,5044,650,45801,2836,39617,45170,2024-08-20
2024-2025,07,10,BIHAR,213,"PURBI CHAMPARAN",IGNOAPS,173824,26182,1587,137793,8262,113586,123924,2024-08-20
2024-2025,07,10,BIHAR,223,SUPAUL,IGNOAPS,73036,8568,384,44447,19637,52779,63830,2024-08-20
2024-2025,07,12,"ARUNACHAL PRADESH",229,CHANGLANG,IGNOAPS,2469,0,2469,0,0,1761,2268,2024-08-20
2024-2025,07,12,"ARUNACHAL PRADESH",236,"LOWER SUBANSIRI",IGNOAPS,2139,0,2139,0,0,1187,0,2024-08-20
2024-2025,07,12,"ARUNACHAL PRADESH",240,"UPPER SIANG",IGNOAPS,2067,0,2067,0,0,1132,17,2024-08-20
2024-2025,07,12,"ARUNACHAL PRADESH",628,ANJAW,IGNOAPS,986,0,985,1,0,650,0,2024-08-20
2024-2025,07,13,NAGALAND,244,DIMAPUR,IGNOAPS,5665,5,5543,104,13,5,2,2024-08-20
2024-2025,07,13,NAGALAND,246,MOKOKCHUNG,IGNOAPS,7294,3,7291,0,0,451,192,2024-08-20
2024-2025,07,13,NAGALAND,248,PHEK,IGNOAPS,6351,0,6351,0,0,987,45,2024-08-20
2024-2025,07,13,NAGALAND,249,TUENSANG,IGNOAPS,5999,10,1810,4164,15,1,0,2024-08-20
2024-2025,07,14,MANIPUR,253,CHANDEL,IGNOAPS,2032,0,1924,44,64,1026,154,2024-08-20
2024-2025,07,15,MIZORAM,263,KOLASIB,IGNOAPS,1349,3,1287,59,0,1258,997,2024-08-20
2024-2025,07,15,MIZORAM,264,LAWNGTLAI,IGNOAPS,1848,0,1674,174,0,526,792,2024-08-20
2024-2025,07,15,MIZORAM,268,SERCHHIP,IGNOAPS,1582,2,1489,90,1,1457,1489,2024-08-20
2024-2025,07,15,MIZORAM,728,KHAWZAWL,IGNOAPS,741,2,738,1,0,579,679,2024-08-20
2024-2025,07,16,TRIPURA,272,"WEST TRIPURA",IGNOAPS,22427,2801,8017,8776,2833,13520,1872,2024-08-20
2024-2025,07,17,MEGHALAYA,278,"WEST GARO HILLS",IGNOAPS,9010,122,5787,2947,154,5323,765,2024-08-20
2024-2025,07,18,ASSAM,284,DHEMAJI,IGNOAPS,14232,858,5173,3146,5055,12069,10720,2024-08-20
2024-2025,07,18,ASSAM,289,HAILAKANDI,IGNOAPS,15115,1468,123,12217,1307,11227,12464,2024-08-20
2024-2025,07,18,ASSAM,293,KARIMGANJ,IGNOAPS,12115,431,55,11302,327,11986,8705,2024-08-20
2024-2025,07,18,ASSAM,294,KOKRAJHAR,IGNOAPS,21768,816,9972,7647,3333,15991,17201,2024-08-20
2024-2025,07,18,ASSAM,301,SONITPUR,IGNOAPS,21304,443,647,18688,1526,13634,13833,2024-08-20
2024-2025,07,18,ASSAM,617,UDALGURI,IGNOAPS,16420,2626,6725,4143,2926,13521,12481,2024-08-20
2024-2025,07,18,ASSAM,707,"SOUTH SALMARA-MANCACHAR",IGNOAPS,9877,108,38,9693,38,8076,7495,2024-08-20
2024-2025,07,18,ASSAM,709,HOJAI,IGNOAPS,15639,1323,169,13880,267,10111,12114,2024-08-20
2024-2025,07,18,ASSAM,739,BAJALI,IGNOAPS,5749,242,148,5071,288,5043,5728,2024-08-20
2024-2025,07,19,"WEST BENGAL",316,MALDAH,IGNOAPS,54299,9824,1981,42042,423,52540,53622,2024-08-20
2024-2025,07,19,"WEST BENGAL",318,"PASCHIM MEDINIPUR",IGNOAPS,62450,14029,6875,40993,539,61304,59776,2024-08-20
2024-2025,07,19,"WEST BENGAL",320,NADIA,IGNOAPS,82473,17277,1573,62746,537,79832,79881,2024-08-20
2024-2025,07,19,"WEST BENGAL",321,PURULIA,IGNOAPS,48406,10341,7213,30232,507,46407,46968,2024-08-20
2024-2025,07,19,"WEST BENGAL",704,"PASCHIM BURDWAN",IGNOAPS,6038,2756,868,2401,6,5819,5999,2024-08-20
2024-2025,07,2,"HIMACHAL PRADESH",17,HAMIRPUR,IGNOAPS,7993,2766,138,3792,1297,3861,0,2024-08-20
2024-2025,07,2,"HIMACHAL PRADESH",22,MANDI,IGNOAPS,9887,2127,183,6745,832,3059,0,2024-08-20
2024-2025,07,20,JHARKHAND,330,GODDA,IGNOAPS,56475,4775,7482,12028,32190,54681,9597,2024-08-20
2024-2025,07,20,JHARKHAND,339,RANCHI,IGNOAPS,54161,4614,25106,11167,13274,53041,26469,2024-08-20
2024-2025,07,20,JHARKHAND,340,SAHEBGANJ,IGNOAPS,33563,2219,9132,9759,12453,32951,13305,2024-08-20
2024-2025,07,20,JHARKHAND,606,KHUNTI,IGNOAPS,21494,1282,14572,3213,2427,21373,5694,2024-08-20
2024-2025,07,20,JHARKHAND,607,RAMGARH,IGNOAPS,20113,2211,4500,1723,11679,20025,20110,2024-08-20
2024-2025,07,21,ODISHA,346,BALESHWAR,IGNOAPS,73202,5090,1716,57914,8482,73039,29027,2024-08-20
2024-2025,07,21,ODISHA,347,BARGARH,IGNOAPS,51409,5780,5628,27389,12612,51261,26457,2024-08-20
2024-2025,07,21,ODISHA,348,BHADRAK,IGNOAPS,47011,6036,402,30849,9724,46740,36440,2024-08-20
2024-2025,07,21,ODISHA,353,GAJAPATI,IGNOAPS,15436,810,7784,3697,3145,15227,11751,2024-08-20
2024-2025,07,21,ODISHA,355,JAGATSINGHAPUR,IGNOAPS,42708,5913,59,26990,9746,41540,18865,2024-08-20
2024-2025,07,21,ODISHA,362,KHORDHA,IGNOAPS,52017,2163,370,44726,4758,52002,33954,2024-08-20
2024-2025,07,21,ODISHA,368,NUAPADA,IGNOAPS,39738,2853,6026,20134,10725,38868,21486,2024-08-20
2024-2025,07,22,CHHATTISGARH,385,MAHASAMUND,IGNOAPS,34215,4762,8620,5312,15521,33220,12699,2024-08-20
2024-2025,07,22,CHHATTISGARH,386,RAIGARH,IGNOAPS,36134,3875,8943,10779,12537,35071,10226,2024-08-20
2024-2025,07,22,CHHATTISGARH,387,RAIPUR,IGNOAPS,36455,2271,847,21208,12129,30366,18964,2024-08-20
2024-2025,07,22,CHHATTISGARH,642,SUKMA,IGNOAPS,6340,135,5195,441,569,5035,1105,2024-08-20
2024-2025,07,22,CHHATTISGARH,643,KONDAGAON,IGNOAPS,15447,687,10163,1780,2817,15200,5343,2024-08-20
2024-2025,07,22,CHHATTISGARH,763,"SARANGARH BILAIGARH",IGNOAPS,33011,7703,3392,5957,15959,31918,12917,2024-08-20
2024-2025,07,23,"MADHYA PRADESH",403,DHAR,IGNOAPS,50984,5705,33486,2472,9321,38076,19271,2024-08-20
2024-2025,07,23,"MADHYA PRADESH",404,DINDORI,IGNOAPS,53747,3322,34053,919,15453,24210,14784,2024-08-20
2024-2025,07,23,"MADHYA PRADESH",405,KHANDWA,IGNOAPS,52343,9550,19072,5269,18452,27243,17438,2024-08-20
2024-2025,07,23,"MADHYA PRADESH",409,HOSHANGABAD,IGNOAPS,42612,9572,8187,4031,20822,21356,18864,2024-08-20
2024-2025,07,23,"MADHYA PRADESH",412,JHABUA,IGNOAPS,38053,709,35947,383,1014,26418,13702,2024-08-20
